soil_moisture_layer2,date,day,district,month,year
0.3498233245340277,2017-03-31,31,Itezhi-Tezhi,3,2017
0.4285128978592635,2017-03-31,31,Kalomo,3,2017
0.3607014492485668,2017-03-31,31,Kazungula,3,2017
0.4329225865371836,2017-03-31,31,Mazabuka,3,2017
0.4233132249487871,2017-03-31,31,Monze,3,2017
0.4107366006554042,2017-03-31,31,Namwala,3,2017
0.4103348401381326,2017-03-31,31,Pemba,3,2017
0.3158320470211077,2017-03-31,31,Siavonga,3,2017
0.299443614377123,2017-03-31,31,Sinazongwe,3,2017
0.3733272711221451,2017-03-31,31,Zimba,3,2017
0.4310226361542764,2017-03-31,31,Choma,3,2017
0.3312924539940989,2017-04-01,1,Livingstone,4,2017
0.363029162144,2017-04-01,1,Chikankanta,4,2017
0.3409215868595656,2017-04-01,1,Chirundu,4,2017
0.2888823874723387,2017-04-01,1,Gwembe,4,2017
0.342271932986008,2017-04-01,1,Itezhi-Tezhi,4,2017
0.4205589782042282,2017-04-01,1,Kalomo,4,2017
0.3535374322612975,2017-04-01,1,Kazungula,4,2017
0.4250878233966431,2017-04-01,1,Mazabuka,4,2017
0.4152002660850918,2017-04-01,1,Monze,4,2017
0.403293439370268,2017-04-01,1,Namwala,4,2017
0.4013353142677061,2017-04-01,1,Pemba,4,2017
0.30744342965497,2017-04-01,1,Siavonga,4,2017
0.2922187349580916,2017-04-01,1,Sinazongwe,4,2017
0.3649913903779936,2017-04-01,1,Zimba,4,2017
0.4225673626375693,2017-04-01,1,Choma,4,2017
0.3253679146811707,2017-04-02,2,Livingstone,4,2017
0.3548216029569611,2017-04-02,2,Chikankanta,4,2017
0.3319017820822065,2017-04-02,2,Chirundu,4,2017
0.2809764385756948,2017-04-02,2,Gwembe,4,2017
0.3350802558341976,2017-04-02,2,Itezhi-Tezhi,4,2017
0.4127729982318304,2017-04-02,2,Kalomo,4,2017
0.3465337365969761,2017-04-02,2,Kazungula,4,2017
0.4179259149469813,2017-04-02,2,Mazabuka,4,2017
0.4075957146818152,2017-04-02,2,Monze,4,2017
0.3963288767683001,2017-04-02,2,Namwala,4,2017
0.3926886548758601,2017-04-02,2,Pemba,4,2017
0.2996629813044847,2017-04-02,2,Siavonga,4,2017
0.2853491449360627,2017-04-02,2,Sinazongwe,4,2017
0.3570781860381591,2017-04-02,2,Zimba,4,2017
0.4144319395849489,2017-04-02,2,Choma,4,2017
0.3198988159872956,2017-04-03,3,Livingstone,4,2017
0.3468898104978189,2017-04-03,3,Chikankanta,4,2017
0.3233231998459239,2017-04-03,3,Chirundu,4,2017
0.2734310439225678,2017-04-03,3,Gwembe,4,2017
0.3281914744153432,2017-04-03,3,Itezhi-Tezhi,4,2017
0.4056313106091993,2017-04-03,3,Kalomo,4,2017
0.3400475420958044,2017-04-03,3,Kazungula,4,2017
0.4107797076053038,2017-04-03,3,Mazabuka,4,2017
0.4000796122269618,2017-04-03,3,Monze,4,2017
0.3893798993696706,2017-04-03,3,Namwala,4,2017
0.3844340046537743,2017-04-03,3,Pemba,4,2017
0.2921124185422515,2017-04-03,3,Siavonga,4,2017
0.2792908544400003,2017-04-03,3,Sinazongwe,4,2017
0.3499623734405112,2017-04-03,3,Zimba,4,2017
0.406882817015076,2017-04-03,3,Choma,4,2017
0.3148558968849885,2017-04-04,4,Livingstone,4,2017
0.3398475474366894,2017-04-04,4,Chikankanta,4,2017
0.3154775886370835,2017-04-04,4,Chirundu,4,2017
0.2665253748251441,2017-04-04,4,Gwembe,4,2017
0.3217461625115126,2017-04-04,4,Itezhi-Tezhi,4,2017
0.3991906779966189,2017-04-04,4,Kalomo,4,2017
0.3340114833083314,2017-04-04,4,Kazungula,4,2017
0.404342308428419,2017-04-04,4,Mazabuka,4,2017
0.3932556452116705,2017-04-04,4,Monze,4,2017
0.3828364452232972,2017-04-04,4,Namwala,4,2017
0.3768494548459391,2017-04-04,4,Pemba,4,2017
0.2853102030353119,2017-04-04,4,Siavonga,4,2017
0.2736211667140757,2017-04-04,4,Sinazongwe,4,2017
0.3433788852331287,2017-04-04,4,Zimba,4,2017
0.4000443535900614,2017-04-04,4,Choma,4,2017
0.310639592907314,2017-04-05,5,Livingstone,4,2017
0.334981145017174,2017-04-05,5,Chikankanta,4,2017
0.3093259626941927,2017-04-05,5,Chirundu,4,2017
0.2610718093867948,2017-04-05,5,Gwembe,4,2017
0.3165193859067309,2017-04-05,5,Itezhi-Tezhi,4,2017
0.3938055892818231,2017-04-05,5,Kalomo,4,2017
0.3287616606373037,2017-04-05,5,Kazungula,4,2017
0.3996320966721831,2017-04-05,5,Mazabuka,4,2017
0.3882331927779439,2017-04-05,5,Monze,4,2017
0.3779740499596553,2017-04-05,5,Namwala,4,2017
0.3710214505646313,2017-04-05,5,Pemba,4,2017
0.2798961503247528,2017-04-05,5,Siavonga,4,2017
0.268814568466676,2017-04-05,5,Sinazongwe,4,2017
0.3377369805815195,2017-04-05,5,Zimba,4,2017
0.3946056991917393,2017-04-05,5,Choma,4,2017
0.3071377141165723,2017-04-06,6,Livingstone,4,2017
0.3302994818843828,2017-04-06,6,Chikankanta,4,2017
0.3035756957693407,2017-04-06,6,Chirundu,4,2017
0.256048076226488,2017-04-06,6,Gwembe,4,2017
0.3118076152736084,2017-04-06,6,Itezhi-Tezhi,4,2017
0.388637811399798,2017-04-06,6,Kalomo,4,2017
0.3241983066555444,2017-04-06,6,Kazungula,4,2017
0.3951929416735203,2017-04-06,6,Mazabuka,4,2017
0.3834483022616048,2017-04-06,6,Monze,4,2017
0.3733813976125493,2017-04-06,6,Namwala,4,2017
0.365514015829503,2017-04-06,6,Pemba,4,2017
0.274657442954837,2017-04-06,6,Siavonga,4,2017
0.2644345132704702,2017-04-06,6,Sinazongwe,4,2017
0.3328063981360376,2017-04-06,6,Zimba,4,2017
0.3892984981339077,2017-04-06,6,Choma,4,2017
0.3037446901919441,2017-04-07,7,Livingstone,4,2017
0.3255352686719801,2017-04-07,7,Chikankanta,4,2017
0.2978789125735992,2017-04-07,7,Chirundu,4,2017
0.2507959262002888,2017-04-07,7,Gwembe,4,2017
0.307192785528357,2017-04-07,7,Itezhi-Tezhi,4,2017
0.3835575728683543,2017-04-07,7,Kalomo,4,2017
0.319866886567864,2017-04-07,7,Kazungula,4,2017
0.3905815114360378,2017-04-07,7,Mazabuka,4,2017
0.3783136460334849,2017-04-07,7,Monze,4,2017
0.3684508315510376,2017-04-07,7,Namwala,4,2017
0.3596839006497488,2017-04-07,7,Pemba,4,2017
0.2692714488080827,2017-04-07,7,Siavonga,4,2017
0.2601049915626547,2017-04-07,7,Sinazongwe,4,2017
0.3280528813828447,2017-04-07,7,Zimba,4,2017
0.3837995980773862,2017-04-07,7,Choma,4,2017
0.3003396434500793,2017-04-08,8,Livingstone,4,2017
0.3211041821602876,2017-04-08,8,Chikankanta,4,2017
0.2924052431058603,2017-04-08,8,Chirundu,4,2017
0.2459277371480407,2017-04-08,8,Gwembe,4,2017
0.3029853984766132,2017-04-08,8,Itezhi-Tezhi,4,2017
0.378848320791982,2017-04-08,8,Kalomo,4,2017
0.3157880495744806,2017-04-08,8,Kazungula,4,2017
0.3863146240994694,2017-04-08,8,Mazabuka,4,2017
0.3736924392048794,2017-04-08,8,Monze,4,2017
0.3638354027526565,2017-04-08,8,Namwala,4,2017
0.3545344872301684,2017-04-08,8,Pemba,4,2017
0.2640496132233902,2017-04-08,8,Siavonga,4,2017
0.2558425131987045,2017-04-08,8,Sinazongwe,4,2017
0.323251904102794,2017-04-08,8,Zimba,4,2017
0.3787508740282485,2017-04-08,8,Choma,4,2017
0.2970117611012048,2017-04-09,9,Livingstone,4,2017
0.3163343259488287,2017-04-09,9,Chikankanta,4,2017
0.2869837257940533,2017-04-09,9,Chirundu,4,2017
0.2409570107200785,2017-04-09,9,Gwembe,4,2017
0.2983814197657605,2017-04-09,9,Itezhi-Tezhi,4,2017
0.3741209759462636,2017-04-09,9,Kalomo,4,2017
0.3117173338292227,2017-04-09,9,Kazungula,4,2017
0.3817451680371835,2017-04-09,9,Mazabuka,4,2017
0.3687797362670839,2017-04-09,9,Monze,4,2017
0.3589426072038401,2017-04-09,9,Namwala,4,2017
0.349147178844764,2017-04-09,9,Pemba,4,2017
0.2589036598828656,2017-04-09,9,Siavonga,4,2017
0.2516037384433971,2017-04-09,9,Sinazongwe,4,2017
0.3186769859779004,2017-04-09,9,Zimba,4,2017
0.3736602652525221,2017-04-09,9,Choma,4,2017
0.2939171870442268,2017-04-10,10,Livingstone,4,2017
0.3108759492032774,2017-04-10,10,Chikankanta,4,2017
0.281183263082051,2017-04-10,10,Chirundu,4,2017
0.235771918897529,2017-04-10,10,Gwembe,4,2017
0.2936889616491814,2017-04-10,10,Itezhi-Tezhi,4,2017
0.3695461596164056,2017-04-10,10,Kalomo,4,2017
0.3078260871266703,2017-04-10,10,Kazungula,4,2017
0.3768874761329918,2017-04-10,10,Mazabuka,4,2017
0.3636624231019653,2017-04-10,10,Monze,4,2017
0.3539842971241329,2017-04-10,10,Namwala,4,2017
0.3434850051380937,2017-04-10,10,Pemba,4,2017
0.2536487437419579,2017-04-10,10,Siavonga,4,2017
0.2475689539845225,2017-04-10,10,Sinazongwe,4,2017
0.314520503130787,2017-04-10,10,Zimba,4,2017
0.3685953905919268,2017-04-10,10,Choma,4,2017
0.2905262944079496,2017-04-11,11,Livingstone,4,2017
0.3051567670213186,2017-04-11,11,Chikankanta,4,2017
0.2753136741424354,2017-04-11,11,Chirundu,4,2017
0.2306768343248737,2017-04-11,11,Gwembe,4,2017
0.2890048327138666,2017-04-11,11,Itezhi-Tezhi,4,2017
0.3651627020227242,2017-04-11,11,Kalomo,4,2017
0.3038414398355799,2017-04-11,11,Kazungula,4,2017
0.3720665277418333,2017-04-11,11,Mazabuka,4,2017
0.3587758872070469,2017-04-11,11,Monze,4,2017
0.349210019787484,2017-04-11,11,Namwala,4,2017
0.3380628315553405,2017-04-11,11,Pemba,4,2017
0.2484879059280976,2017-04-11,11,Siavonga,4,2017
0.2435454837074073,2017-04-11,11,Sinazongwe,4,2017
0.3102698926715447,2017-04-11,11,Zimba,4,2017
0.3638302042695363,2017-04-11,11,Choma,4,2017
0.2871452954455747,2017-04-12,12,Livingstone,4,2017
0.2998856437797882,2017-04-12,12,Chikankanta,4,2017
0.2699727070771329,2017-04-12,12,Chirundu,4,2017
0.2259295964335781,2017-04-12,12,Gwembe,4,2017
0.2845622656705997,2017-04-12,12,Itezhi-Tezhi,4,2017
0.3609257668108979,2017-04-12,12,Kalomo,4,2017
0.2999115480390462,2017-04-12,12,Kazungula,4,2017
0.3675264496593451,2017-04-12,12,Mazabuka,4,2017
0.3541149579309995,2017-04-12,12,Monze,4,2017
0.3447159561407507,2017-04-12,12,Namwala,4,2017
0.332832685811589,2017-04-12,12,Pemba,4,2017
0.2437032469964647,2017-04-12,12,Siavonga,4,2017
0.2395878272381203,2017-04-12,12,Sinazongwe,4,2017
0.3061002783554393,2017-04-12,12,Zimba,4,2017
0.3592207034643282,2017-04-12,12,Choma,4,2017
0.2840002761785907,2017-04-13,13,Livingstone,4,2017
0.2948177501896808,2017-04-13,13,Chikankanta,4,2017
0.2646624266249509,2017-04-13,13,Chirundu,4,2017
0.2215416878053618,2017-04-13,13,Gwembe,4,2017
0.2805539517934187,2017-04-13,13,Itezhi-Tezhi,4,2017
0.3570051201644352,2017-04-13,13,Kalomo,4,2017
0.296346744374915,2017-04-13,13,Kazungula,4,2017
0.3631410159966861,2017-04-13,13,Mazabuka,4,2017
0.3496823426754794,2017-04-13,13,Monze,4,2017
0.3405437342679232,2017-04-13,13,Namwala,4,2017
0.3280443542465575,2017-04-13,13,Pemba,4,2017
0.2390601593728361,2017-04-13,13,Siavonga,4,2017
0.2358813141028283,2017-04-13,13,Sinazongwe,4,2017
0.3022911053651954,2017-04-13,13,Zimba,4,2017
0.3548579304894119,2017-04-13,13,Choma,4,2017
0.2815396239829396,2017-04-14,14,Livingstone,4,2017
0.2903296482570577,2017-04-14,14,Chikankanta,4,2017
0.2593739943685518,2017-04-14,14,Chirundu,4,2017
0.2177711688023766,2017-04-14,14,Gwembe,4,2017
0.2769737576419897,2017-04-14,14,Itezhi-Tezhi,4,2017
0.3536555549264284,2017-04-14,14,Kalomo,4,2017
0.2933928583276635,2017-04-14,14,Kazungula,4,2017
0.3591802487367283,2017-04-14,14,Mazabuka,4,2017
0.3459627990618946,2017-04-14,14,Monze,4,2017
0.3366479976035211,2017-04-14,14,Namwala,4,2017
0.3244206911182916,2017-04-14,14,Pemba,4,2017
0.234526989377778,2017-04-14,14,Siavonga,4,2017
0.2325901677526688,2017-04-14,14,Sinazongwe,4,2017
0.2994120831538898,2017-04-14,14,Zimba,4,2017
0.3512522553337183,2017-04-14,14,Choma,4,2017
0.2808244707774214,2017-04-15,15,Livingstone,4,2017
0.2893503615544078,2017-04-15,15,Chikankanta,4,2017
0.256214667333246,2017-04-15,15,Chirundu,4,2017
0.2155181791889368,2017-04-15,15,Gwembe,4,2017
0.2761521094246493,2017-04-15,15,Itezhi-Tezhi,4,2017
0.3519181224378125,2017-04-15,15,Kalomo,4,2017
0.2922591177550659,2017-04-15,15,Kazungula,4,2017
0.3576484660167341,2017-04-15,15,Mazabuka,4,2017
0.3444516586633114,2017-04-15,15,Monze,4,2017
0.3340266958763344,2017-04-15,15,Namwala,4,2017
0.3230219335697213,2017-04-15,15,Pemba,4,2017
0.2319252371860141,2017-04-15,15,Siavonga,4,2017
0.2301177583691001,2017-04-15,15,Sinazongwe,4,2017
0.2992735078513917,2017-04-15,15,Zimba,4,2017
0.3492048736642693,2017-04-15,15,Choma,4,2017
0.2821904292687928,2017-04-16,16,Livingstone,4,2017
0.3039825619095045,2017-04-16,16,Chikankanta,4,2017
0.2632369101344647,2017-04-16,16,Chirundu,4,2017
0.2188831954457377,2017-04-16,16,Gwembe,4,2017
0.2776074173313637,2017-04-16,16,Itezhi-Tezhi,4,2017
0.3530626224136002,2017-04-16,16,Kalomo,4,2017
0.2944616389860567,2017-04-16,16,Kazungula,4,2017
0.3599295480982594,2017-04-16,16,Mazabuka,4,2017
0.3475831863305041,2017-04-16,16,Monze,4,2017
0.3327985085048806,2017-04-16,16,Namwala,4,2017
0.3310622323406834,2017-04-16,16,Pemba,4,2017
0.2404636434980831,2017-04-16,16,Siavonga,4,2017
0.2313839926576079,2017-04-16,16,Sinazongwe,4,2017
0.3028204820738469,2017-04-16,16,Zimba,4,2017
0.3512702262323694,2017-04-16,16,Choma,4,2017
0.2826379243178888,2017-04-17,17,Livingstone,4,2017
0.3169837713969928,2017-04-17,17,Chikankanta,4,2017
0.2764955729599396,2017-04-17,17,Chirundu,4,2017
0.2370740148891161,2017-04-17,17,Gwembe,4,2017
0.2779466021254159,2017-04-17,17,Itezhi-Tezhi,4,2017
0.354046726979938,2017-04-17,17,Kalomo,4,2017
0.2958793308632553,2017-04-17,17,Kazungula,4,2017
0.3633270402701107,2017-04-17,17,Mazabuka,4,2017
0.353128847082128,2017-04-17,17,Monze,4,2017
0.3320256727903677,2017-04-17,17,Namwala,4,2017
0.3457572050204757,2017-04-17,17,Pemba,4,2017
0.2595808422644787,2017-04-17,17,Siavonga,4,2017
0.2361384422139464,2017-04-17,17,Sinazongwe,4,2017
0.3043288036986508,2017-04-17,17,Zimba,4,2017
0.3546670336792783,2017-04-17,17,Choma,4,2017
0.2823707736723604,2017-04-18,18,Livingstone,4,2017
0.3188815689944446,2017-04-18,18,Chikankanta,4,2017
0.279384015920987,2017-04-18,18,Chirundu,4,2017
0.2428692776732649,2017-04-18,18,Gwembe,4,2017
0.2772149801298797,2017-04-18,18,Itezhi-Tezhi,4,2017
0.354355982630706,2017-04-18,18,Kalomo,4,2017
0.2966686543427904,2017-04-18,18,Kazungula,4,2017
0.3635594577150066,2017-04-18,18,Mazabuka,4,2017
0.35383334457556,2017-04-18,18,Monze,4,2017
0.3308064676059973,2017-04-18,18,Namwala,4,2017
0.3504713952725586,2017-04-18,18,Pemba,4,2017
0.2629271367067866,2017-04-18,18,Siavonga,4,2017
0.238666586399973,2017-04-18,18,Sinazongwe,4,2017
0.304779551450701,2017-04-18,18,Zimba,4,2017
0.355974166804721,2017-04-18,18,Choma,4,2017
0.2815007704418626,2017-04-19,19,Livingstone,4,2017
0.3175826574294008,2017-04-19,19,Chikankanta,4,2017
0.2782913240547049,2017-04-19,19,Chirundu,4,2017
0.2422516527664202,2017-04-19,19,Gwembe,4,2017
0.2756937712366216,2017-04-19,19,Itezhi-Tezhi,4,2017
0.3537822093911079,2017-04-19,19,Kalomo,4,2017
0.2959682523098427,2017-04-19,19,Kazungula,4,2017
0.362425120136438,2017-04-19,19,Mazabuka,4,2017
0.3528390983726985,2017-04-19,19,Monze,4,2017
0.3291540599559206,2017-04-19,19,Namwala,4,2017
0.350277849498058,2017-04-19,19,Pemba,4,2017
0.2616581678534737,2017-04-19,19,Siavonga,4,2017
0.2383221203528275,2017-04-19,19,Sinazongwe,4,2017
0.3040093746048022,2017-04-19,19,Zimba,4,2017
0.3553676027863787,2017-04-19,19,Choma,4,2017
0.2805275490194948,2017-04-20,20,Livingstone,4,2017
0.3149826247256884,2017-04-20,20,Chikankanta,4,2017
0.2756323065884,2017-04-20,20,Chirundu,4,2017
0.2399847262683104,2017-04-20,20,Gwembe,4,2017
0.2740704417925868,2017-04-20,20,Itezhi-Tezhi,4,2017
0.3528175052050826,2017-04-20,20,Kalomo,4,2017
0.2948152880049375,2017-04-20,20,Kazungula,4,2017
0.3607370632650804,2017-04-20,20,Mazabuka,4,2017
0.3511831827000413,2017-04-20,20,Monze,4,2017
0.3274520420130382,2017-04-20,20,Namwala,4,2017
0.348622493207096,2017-04-20,20,Pemba,4,2017
0.2587489459850682,2017-04-20,20,Siavonga,4,2017
0.2370407152162256,2017-04-20,20,Sinazongwe,4,2017
0.3028425017939029,2017-04-20,20,Zimba,4,2017
0.3542239838478798,2017-04-20,20,Choma,4,2017
0.2795660016346878,2017-04-21,21,Livingstone,4,2017
0.311883879557172,2017-04-21,21,Chikankanta,4,2017
0.272290528672365,2017-04-21,21,Chirundu,4,2017
0.2372086714800389,2017-04-21,21,Gwembe,4,2017
0.2728551676343203,2017-04-21,21,Itezhi-Tezhi,4,2017
0.3516041265440382,2017-04-21,21,Kalomo,4,2017
0.2933492353828062,2017-04-21,21,Kazungula,4,2017
0.3591503342806458,2017-04-21,21,Mazabuka,4,2017
0.3494809728481008,2017-04-21,21,Monze,4,2017
0.3260345745850609,2017-04-21,21,Namwala,4,2017
0.3464886198513911,2017-04-21,21,Pemba,4,2017
0.2552166924358351,2017-04-21,21,Siavonga,4,2017
0.235323989670691,2017-04-21,21,Sinazongwe,4,2017
0.3015171873424698,2017-04-21,21,Zimba,4,2017
0.3527745361387577,2017-04-21,21,Choma,4,2017
0.2784407783401907,2017-04-22,22,Livingstone,4,2017
0.3084057606677238,2017-04-22,22,Chikankanta,4,2017
0.2687158070094458,2017-04-22,22,Chirundu,4,2017
0.2338251503280096,2017-04-22,22,Gwembe,4,2017
0.2718715980994796,2017-04-22,22,Itezhi-Tezhi,4,2017
0.3501071985628324,2017-04-22,22,Kalomo,4,2017
0.292113205437756,2017-04-22,22,Kazungula,4,2017
0.3572505269905185,2017-04-22,22,Mazabuka,4,2017
0.3470896328792343,2017-04-22,22,Monze,4,2017
0.3241838047559122,2017-04-22,22,Namwala,4,2017
0.343150819009235,2017-04-22,22,Pemba,4,2017
0.2516649495451939,2017-04-22,22,Siavonga,4,2017
0.2333051893850506,2017-04-22,22,Sinazongwe,4,2017
0.3002175016549058,2017-04-22,22,Zimba,4,2017
0.3506544981829977,2017-04-22,22,Choma,4,2017
0.2781139173005756,2017-04-23,23,Livingstone,4,2017
0.3046378373646228,2017-04-23,23,Chikankanta,4,2017
0.2649686958513294,2017-04-23,23,Chirundu,4,2017
0.2302860923537769,2017-04-23,23,Gwembe,4,2017
0.2712956939405704,2017-04-23,23,Itezhi-Tezhi,4,2017
0.3501525416168412,2017-04-23,23,Kalomo,4,2017
0.2923093178666107,2017-04-23,23,Kazungula,4,2017
0.354945190193117,2017-04-23,23,Mazabuka,4,2017
0.3445316121104188,2017-04-23,23,Monze,4,2017
0.3226056592379088,2017-04-23,23,Namwala,4,2017
0.3402918827558933,2017-04-23,23,Pemba,4,2017
0.2478832182564016,2017-04-23,23,Siavonga,4,2017
0.2323125504875771,2017-04-23,23,Sinazongwe,4,2017
0.3006240753134357,2017-04-23,23,Zimba,4,2017
0.3498089321653013,2017-04-23,23,Choma,4,2017
0.2818109308123534,2017-04-24,24,Livingstone,4,2017
0.3043870076617009,2017-04-24,24,Chikankanta,4,2017
0.2640942697893731,2017-04-24,24,Chirundu,4,2017
0.2325060736568648,2017-04-24,24,Gwembe,4,2017
0.2747941182175464,2017-04-24,24,Itezhi-Tezhi,4,2017
0.3636095449834708,2017-04-24,24,Kalomo,4,2017
0.2993983130782444,2017-04-24,24,Kazungula,4,2017
0.3547457856435708,2017-04-24,24,Mazabuka,4,2017
0.3455622379465828,2017-04-24,24,Monze,4,2017
0.3226604334866733,2017-04-24,24,Namwala,4,2017
0.353655834517596,2017-04-24,24,Pemba,4,2017
0.2471750202859739,2017-04-24,24,Siavonga,4,2017
0.2463466560955459,2017-04-24,24,Sinazongwe,4,2017
0.319253964784496,2017-04-24,24,Zimba,4,2017
0.3640449843817976,2017-04-24,24,Choma,4,2017
0.2871364764249169,2017-04-25,25,Livingstone,4,2017
0.3083778920933054,2017-04-25,25,Chikankanta,4,2017
0.2677839667321414,2017-04-25,25,Chirundu,4,2017
0.2375342688516512,2017-04-25,25,Gwembe,4,2017
0.2819965967792081,2017-04-25,25,Itezhi-Tezhi,4,2017
0.3771236367483988,2017-04-25,25,Kalomo,4,2017
0.3065643927363342,2017-04-25,25,Kazungula,4,2017
0.3557675791336606,2017-04-25,25,Mazabuka,4,2017
0.3479750858223792,2017-04-25,25,Monze,4,2017
0.3229497050818069,2017-04-25,25,Namwala,4,2017
0.3660371323339295,2017-04-25,25,Pemba,4,2017
0.2496491347380428,2017-04-25,25,Siavonga,4,2017
0.2608037715898401,2017-04-25,25,Sinazongwe,4,2017
0.3349696329677099,2017-04-25,25,Zimba,4,2017
0.3757211218375865,2017-04-25,25,Choma,4,2017
0.2891388016673716,2017-04-26,26,Livingstone,4,2017
0.3095058479860981,2017-04-26,26,Chikankanta,4,2017
0.26872090531621,2017-04-26,26,Chirundu,4,2017
0.2386772828268251,2017-04-26,26,Gwembe,4,2017
0.2840191733299426,2017-04-26,26,Itezhi-Tezhi,4,2017
0.3790300837605234,2017-04-26,26,Kalomo,4,2017
0.3082561908809934,2017-04-26,26,Kazungula,4,2017
0.3556766444540974,2017-04-26,26,Mazabuka,4,2017
0.3480718822376155,2017-04-26,26,Monze,4,2017
0.3228339212453046,2017-04-26,26,Namwala,4,2017
0.3675842980204392,2017-04-26,26,Pemba,4,2017
0.2494976770639851,2017-04-26,26,Siavonga,4,2017
0.2638759885957357,2017-04-26,26,Sinazongwe,4,2017
0.3373022718146422,2017-04-26,26,Zimba,4,2017
0.3776950737858807,2017-04-26,26,Choma,4,2017
0.2897812276609405,2017-04-27,27,Livingstone,4,2017
0.3084770261784426,2017-04-27,27,Chikankanta,4,2017
0.2676191115492903,2017-04-27,27,Chirundu,4,2017
0.2373075134551703,2017-04-27,27,Gwembe,4,2017
0.2838880762241518,2017-04-27,27,Itezhi-Tezhi,4,2017
0.3783611245413678,2017-04-27,27,Kalomo,4,2017
0.3080025108033418,2017-04-27,27,Kazungula,4,2017
0.3548204753092607,2017-04-27,27,Mazabuka,4,2017
0.3471403080278814,2017-04-27,27,Monze,4,2017
0.3221899907430845,2017-04-27,27,Namwala,4,2017
0.3658233248200362,2017-04-27,27,Pemba,4,2017
0.248053190250939,2017-04-27,27,Siavonga,4,2017
0.263415858887266,2017-04-27,27,Sinazongwe,4,2017
0.3371882109935895,2017-04-27,27,Zimba,4,2017
0.3769763729765655,2017-04-27,27,Choma,4,2017
0.2897226627056415,2017-04-28,28,Livingstone,4,2017
0.3065108583395236,2017-04-28,28,Chikankanta,4,2017
0.2654076486750009,2017-04-28,28,Chirundu,4,2017
0.2354992308191445,2017-04-28,28,Gwembe,4,2017
0.2827438164055409,2017-04-28,28,Itezhi-Tezhi,4,2017
0.3771696355169909,2017-04-28,28,Kalomo,4,2017
0.3069596059792275,2017-04-28,28,Kazungula,4,2017
0.3534855492994344,2017-04-28,28,Mazabuka,4,2017
0.3458175051114696,2017-04-28,28,Monze,4,2017
0.3212304464783711,2017-04-28,28,Namwala,4,2017
0.3637051728948143,2017-04-28,28,Pemba,4,2017
0.2458506049348308,2017-04-28,28,Siavonga,4,2017
0.2631001361940444,2017-04-28,28,Sinazongwe,4,2017
0.336572363898929,2017-04-28,28,Zimba,4,2017
0.3762593855569455,2017-04-28,28,Choma,4,2017
0.2888354924794418,2017-04-29,29,Livingstone,4,2017
0.3037790717003399,2017-04-29,29,Chikankanta,4,2017
0.2623151842774222,2017-04-29,29,Chirundu,4,2017
0.2357308499288811,2017-04-29,29,Gwembe,4,2017
0.2813817090418893,2017-04-29,29,Itezhi-Tezhi,4,2017
0.3761432945104342,2017-04-29,29,Kalomo,4,2017
0.3056709275415742,2017-04-29,29,Kazungula,4,2017
0.3521128315403133,2017-04-29,29,Mazabuka,4,2017
0.3451090499483336,2017-04-29,29,Monze,4,2017
0.3204172378235712,2017-04-29,29,Namwala,4,2017
0.3632140909731438,2017-04-29,29,Pemba,4,2017
0.2437416687057872,2017-04-29,29,Siavonga,4,2017
0.2639390782349559,2017-04-29,29,Sinazongwe,4,2017
0.3357751913237989,2017-04-29,29,Zimba,4,2017
0.3761878166525713,2017-04-29,29,Choma,4,2017
0.2872386903200823,2017-04-30,30,Livingstone,4,2017
0.3006388915843238,2017-04-30,30,Chikankanta,4,2017
0.258908712653949,2017-04-30,30,Chirundu,4,2017
0.236423013993802,2017-04-30,30,Gwembe,4,2017
0.2796341567760844,2017-04-30,30,Itezhi-Tezhi,4,2017
0.3742987330973532,2017-04-30,30,Kalomo,4,2017
0.3039072327539729,2017-04-30,30,Kazungula,4,2017
0.3503638266082661,2017-04-30,30,Mazabuka,4,2017
0.3446444589103908,2017-04-30,30,Monze,4,2017
0.3192776728375368,2017-04-30,30,Namwala,4,2017
0.363302490857436,2017-04-30,30,Pemba,4,2017
0.241756372399858,2017-04-30,30,Siavonga,4,2017
0.2621082181092677,2017-04-30,30,Sinazongwe,4,2017
0.3331513171039398,2017-04-30,30,Zimba,4,2017
0.3748115587454581,2017-04-30,30,Choma,4,2017
0.2855203978606724,2017-05-01,1,Livingstone,5,2017
0.2972796105522197,2017-05-01,1,Chikankanta,5,2017
0.2553364432662299,2017-05-01,1,Chirundu,5,2017
0.2348158590154348,2017-05-01,1,Gwembe,5,2017
0.2774270575792618,2017-05-01,1,Itezhi-Tezhi,5,2017
0.3718404879539357,2017-05-01,1,Kalomo,5,2017
0.3016659356227783,2017-05-01,1,Kazungula,5,2017
0.3483933729755602,2017-05-01,1,Mazabuka,5,2017
0.3433862679922245,2017-05-01,1,Monze,5,2017
0.3178835474342411,2017-05-01,1,Namwala,5,2017
0.3611691133441122,2017-05-01,1,Pemba,5,2017
0.2392375191413338,2017-05-01,1,Siavonga,5,2017
0.2591873364113614,2017-05-01,1,Sinazongwe,5,2017
0.3301470709769401,2017-05-01,1,Zimba,5,2017
0.3726845347237504,2017-05-01,1,Choma,5,2017
0.2839007366899429,2017-05-02,2,Livingstone,5,2017
0.2941470753322713,2017-05-02,2,Chikankanta,5,2017
0.2518199784581125,2017-05-02,2,Chirundu,5,2017
0.2331006782779899,2017-05-02,2,Gwembe,5,2017
