date,day,district,month,pet_mm,precip_mm,year
2007-10-18,18,Siavonga,10,-11.01544527252443,-999.0,2007
2007-10-19,19,Siavonga,10,-11.689546118792949,-999.0,2007
2007-10-20,20,Siavonga,10,-11.955610900684624,-999.0,2007
2007-10-21,21,Siavonga,10,-12.860311133729564,-999.0,2007
2007-10-22,22,Siavonga,10,-12.737141738894197,-999.0,2007
2007-10-23,23,Siavonga,10,-12.312758517892734,0.3146080176973594,2007
2007-10-24,24,Siavonga,10,-11.37948158296829,0.5462989338690732,2007
2007-10-25,25,Siavonga,10,-11.828943991022836,1.059536136092866,2007
2007-10-26,26,Siavonga,10,-12.300128194954782,-999.0,2007
2007-10-27,27,Siavonga,10,-11.522774192793612,0.604280603328114,2007
2007-10-28,28,Siavonga,10,-11.439276808457022,-999.0,2007
2007-10-29,29,Siavonga,10,-13.105840948554004,-999.0,2007
2007-10-30,30,Siavonga,10,-11.261761495454774,1.5826106355587282,2007
2007-10-31,31,Siavonga,10,-13.655742983960842,1.5813822057690057,2007
2007-11-01,1,Siavonga,11,-13.317643112744696,-999.0,2007
2007-11-02,2,Siavonga,11,-10.62108584005257,-999.0,2007
2007-11-03,3,Siavonga,11,-10.402097653076998,-999.0,2007
2007-11-04,4,Siavonga,11,-10.825744514673028,-999.0,2007
2007-11-05,5,Siavonga,11,-8.652343526617802,6.022108252390082,2007
2007-11-06,6,Siavonga,11,-8.604119911438325,22.07915251298763,2007
2007-11-07,7,Siavonga,11,-4.538167105774698,7.855797273397922,2007
2007-11-08,8,Siavonga,11,-4.431235457613333,1.9563648009746155,2007
2007-11-09,9,Siavonga,11,-7.834074630008201,-999.0,2007
2007-11-10,10,Siavonga,11,-7.650665349298295,-999.0,2007
2007-11-11,11,Siavonga,11,-6.25541557417591,0.4827885070772727,2007
2007-11-12,12,Siavonga,11,-7.972072594936009,-999.0,2007
2007-11-13,13,Siavonga,11,-9.058200993901371,0.1888631671120515,2007
2007-11-14,14,Siavonga,11,-8.881460203233084,0.399511377251211,2007
2007-11-15,15,Siavonga,11,-8.518927179263423,7.510531324082157,2007
2007-11-16,16,Siavonga,11,-9.495773373303525,0.9302775826171888,2007
2007-11-17,17,Siavonga,11,-7.998690978639139,2.236781715664865,2007
2007-11-18,18,Siavonga,11,-7.262590962940465,3.2772396642282486,2007
2007-11-19,19,Siavonga,11,-10.939667951281834,-999.0,2007
2007-11-20,20,Siavonga,11,-9.26258264890383,-999.0,2007
2007-11-21,21,Siavonga,11,-9.297258344676663,-999.0,2007
2007-11-22,22,Siavonga,11,-9.849287572227242,0.0144400947730814,2007
2007-11-23,23,Siavonga,11,-8.01469541261287,0.3932937527278689,2007
2007-11-24,24,Siavonga,11,-5.319466283663214,5.652411664053948,2007
2007-11-25,25,Siavonga,11,-6.075211681979971,1.6549322425680544,2007
2007-11-26,26,Siavonga,11,-6.561788735394037,11.53718121497281,2007
2007-11-27,27,Siavonga,11,-7.954209978048252,10.313246293359734,2007
2007-11-28,28,Siavonga,11,-4.640084077788351,6.948532511777966,2007
2007-11-29,29,Siavonga,11,-8.417009993603354,-999.0,2007
2007-11-30,30,Siavonga,11,-8.14860288574345,-999.0,2007
2007-12-01,1,Siavonga,12,-9.554946891787695,-999.0,2007
2007-12-02,2,Siavonga,12,-10.04766492602397,-999.0,2007
2007-12-03,3,Siavonga,12,-8.233104712463334,1.6446153129188337,2007
2007-12-04,4,Siavonga,12,-4.47869943809812,7.417443481356647,2007
2007-12-05,5,Siavonga,12,-3.268196779943854,8.221418183231304,2007
2007-12-06,6,Siavonga,12,-5.205171578267957,3.4520052307981626,2007
2007-12-07,7,Siavonga,12,-3.467245635233427,11.377083353236907,2007
2007-12-08,8,Siavonga,12,-3.508206185108952,0.6962923334388221,2007
2007-12-09,9,Siavonga,12,-3.685123962899517,10.13731546005407,2007
2007-12-10,10,Siavonga,12,-4.690574000026698,2.930533029259453,2007
2007-12-11,11,Siavonga,12,-2.9059758622828067,10.694177432958153,2007
2007-12-12,12,Siavonga,12,-4.863354346010084,19.16843225234257,2007
2007-12-13,13,Siavonga,12,-3.7966343119551182,12.539477261653586,2007
2007-12-14,14,Siavonga,12,-4.01952012480928,-999.0,2007
2007-12-15,15,Siavonga,12,-4.533850431388173,0.9596839898594152,2007
2007-12-16,16,Siavonga,12,-5.790872191722943,4.084684483992421,2007
2007-12-17,17,Siavonga,12,-4.936186126864325,7.986884089894709,2007
2007-12-18,18,Siavonga,12,-3.2058130740145816,23.14435518772866,2007
2007-12-19,19,Siavonga,12,-2.713706463359012,22.43437755841709,2007
2007-12-20,20,Siavonga,12,-3.3708245670946884,0.2497582513103689,2007
2007-12-21,21,Siavonga,12,-2.824269477176579,3.364480386872203,2007
2007-12-22,22,Siavonga,12,-4.025715834270154,10.533475778616776,2007
2007-12-23,23,Siavonga,12,-4.455991569372357,5.219943763990249,2007
2007-12-24,24,Siavonga,12,-3.912029372098873,4.319661968997328,2007
2007-12-25,25,Siavonga,12,-4.278255371670974,1.083819252275308,2007
2007-12-26,26,Siavonga,12,-3.590502867140484,15.971202816312925,2007
2007-12-27,27,Siavonga,12,-4.033108192163024,20.14310002062874,2007
2007-12-28,28,Siavonga,12,-3.3430108006117347,34.22930415659002,2007
2007-12-29,29,Siavonga,12,-3.908327275958122,45.145095300128936,2007
2007-12-30,30,Siavonga,12,-3.5333446996073534,31.159393529786332,2007
2008-01-01,1,Siavonga,1,-2.5685439146581883,1.6217155705481925,2008
2008-01-02,2,Siavonga,1,-2.8138743825053996,13.399779907345708,2008
2008-01-03,3,Siavonga,1,-2.999719179585279,11.357218043176845,2008
2008-01-04,4,Siavonga,1,-3.3604991481979187,14.554351540730524,2008
2008-01-05,5,Siavonga,1,-2.99476350230011,20.314433894097668,2008
2008-01-06,6,Siavonga,1,-3.1252555522100893,9.28481210111511,2008
2008-01-07,7,Siavonga,1,-4.50974810063947,0.1916103250473407,2008
2008-01-08,8,Siavonga,1,-5.06465677476189,27.163395230341944,2008
2008-01-09,9,Siavonga,1,-3.6383671736760497,23.715874147432483,2008
2008-01-10,10,Siavonga,1,-4.134472293234997,6.635937260265292,2008
2008-01-11,11,Siavonga,1,-5.714403697291217,0.5769120471889233,2008
2008-01-12,12,Siavonga,1,-3.997300385401166,-999.0,2008
2008-01-13,13,Siavonga,1,-3.1035590017664014,-999.0,2008
2008-01-14,14,Siavonga,1,-5.484023709154389,32.70150163261562,2008
2008-01-15,15,Siavonga,1,-5.28090768874016,1.3597960604585753,2008
2008-01-16,16,Siavonga,1,-4.612609752185114,0.7423815766631182,2008
2008-01-17,17,Siavonga,1,-6.047306792597588,6.086989776569074,2008
2008-01-18,18,Siavonga,1,-5.936266823981073,3.9263312081600543,2008
2008-01-19,19,Siavonga,1,-6.162798742741724,0.0320668235239888,2008
2008-01-20,20,Siavonga,1,-5.5354088477235965,2.6641672023827225,2008
2008-01-21,21,Siavonga,1,-6.7790156145818425,3.201902898519944,2008
2008-01-22,22,Siavonga,1,-5.434218057162532,1.3638620632236398,2008
2008-01-23,23,Siavonga,1,-6.709091704737686,0.5612799253484527,2008
2008-01-24,24,Siavonga,1,-4.071487363312941,21.449345103447943,2008
2008-01-25,25,Siavonga,1,-3.142299309724472,17.63756893584662,2008
2008-01-26,26,Siavonga,1,-2.888103078259747,9.481020387296606,2008
2008-01-27,27,Siavonga,1,-2.6996649571858384,19.61582785239773,2008
2008-01-28,28,Siavonga,1,-4.511086737395631,2.7100228873012675,2008
2008-01-29,29,Siavonga,1,-3.888490508072172,36.24537798374302,2008
2008-01-30,30,Siavonga,1,-4.00955027709639,3.4339395396523713,2008
2008-01-31,31,Siavonga,1,-3.784318514398135,6.578385707101221,2008
2008-02-01,1,Siavonga,2,-2.4063551707189874,0.261807497300577,2008
2008-02-02,2,Siavonga,2,-5.8309099540628235,-999.0,2008
2008-02-03,3,Siavonga,2,-6.557591567779407,10.481250175097168,2008
2008-02-04,4,Siavonga,2,-6.236892340944814,0.0745067181248662,2008
2008-02-05,5,Siavonga,2,-3.981514803781266,13.006836323853262,2008
2008-02-06,6,Siavonga,2,-5.579516052280277,13.69770650610812,2008
2008-02-07,7,Siavonga,2,-6.416068927886913,0.0528667073988408,2008
2008-02-08,8,Siavonga,2,-5.647312294008943,0.06470962932977,2008
2008-02-09,9,Siavonga,2,-4.505361151457264,1.3975996058065576,2008
2008-02-10,10,Siavonga,2,-3.9847854666831055,3.079154416580523,2008
2008-02-11,11,Siavonga,2,-3.4043570922961464,-999.0,2008
2008-02-12,12,Siavonga,2,-6.605774837591688,-999.0,2008
2008-02-13,13,Siavonga,2,-6.797884734594237,-999.0,2008
2008-02-14,14,Siavonga,2,-6.9338644291874285,-999.0,2008
2008-02-15,15,Siavonga,2,-6.953199528252366,-999.0,2008
2008-02-16,16,Siavonga,2,-5.167471287525283,7.040008198572024,2008
2008-02-17,17,Siavonga,2,-6.323700404967672,-999.0,2008
2008-02-18,18,Siavonga,2,-5.586544564923444,0.1434038974248672,2008
2008-02-19,19,Siavonga,2,-5.036599435142077,0.022829239697904,2008
2008-02-20,20,Siavonga,2,-6.18433123437549,-999.0,2008
2008-02-21,21,Siavonga,2,-5.162384187948032,6.224658015593872,2008
2008-02-22,22,Siavonga,2,-5.834821425040273,-999.0,2008
2008-02-23,23,Siavonga,2,-6.543700226638367,-999.0,2008
2008-02-24,24,Siavonga,2,-6.770085074183296,-999.0,2008
2008-02-25,25,Siavonga,2,-7.571952403294845,19.840454152302755,2008
2008-02-26,26,Siavonga,2,-7.311940080944292,0.6064767127940157,2008
2008-02-27,27,Siavonga,2,-7.3100622182208275,0.5944085404404024,2008
2008-02-28,28,Siavonga,2,-7.192396802553895,0.1041172210763668,2008
2008-02-29,29,Siavonga,2,-5.9536094133304385,20.224025873863393,2008
2008-03-01,1,Siavonga,3,-5.599237318588471,6.275531288000296,2008
2008-03-02,2,Siavonga,3,-6.282322170946429,1.7990041591087709,2008
2008-03-03,3,Siavonga,3,-4.995502017695328,6.059562926156478,2008
2008-03-04,4,Siavonga,3,-5.587877810488162,-999.0,2008
2008-03-05,5,Siavonga,3,-6.377414985815104,2.0224408437535963,2008
2008-03-06,6,Siavonga,3,-6.952305967005108,0.1052978403753998,2008
2008-03-07,7,Siavonga,3,-6.568094854075766,6.511303581212164,2008
2008-03-08,8,Siavonga,3,-6.47458796086848,0.7541370945788998,2008
2008-03-09,9,Siavonga,3,-6.231001312903615,-999.0,2008
2008-03-10,10,Siavonga,3,-5.980788420094769,0.0587041827193704,2008
2008-03-11,11,Siavonga,3,-5.636975630279461,-999.0,2008
2008-03-12,12,Siavonga,3,-6.271345680833076,1.132458429663849,2008
2008-03-13,13,Siavonga,3,-5.760624865492546,13.721598990409026,2008
2008-03-14,14,Siavonga,3,-4.787313608205903,1.4890427405201678,2008
2008-03-15,15,Siavonga,3,-6.569114814220019,0.0340944737688434,2008
2008-03-16,16,Siavonga,3,-5.089240476570198,10.224575277722984,2008
2008-03-17,17,Siavonga,3,-3.1102930298734273,8.38870453873498,2008
2008-03-18,18,Siavonga,3,-7.336439504651539,0.0044627209551346,2008
2008-03-19,19,Siavonga,3,-6.682328242950561,-999.0,2008
2008-03-20,20,Siavonga,3,-5.794347841596862,-999.0,2008
2008-03-21,21,Siavonga,3,-6.49924220926316,-999.0,2008
2008-03-22,22,Siavonga,3,-6.360990687961369,-999.0,2008
2008-03-23,23,Siavonga,3,-6.647574536488837,-999.0,2008
2008-03-24,24,Siavonga,3,-5.538996144074494,-999.0,2008
2008-03-25,25,Siavonga,3,-5.554176270691322,0.0247261060741044,2008
2008-03-26,26,Siavonga,3,-5.863116457111821,-999.0,2008
2008-03-27,27,Siavonga,3,-7.452547402812434,-999.0,2008
2008-03-28,28,Siavonga,3,-7.090857569567736,-999.0,2008
2008-03-29,29,Siavonga,3,-7.479779566967768,-999.0,2008
2008-03-30,30,Siavonga,3,-8.825643578317768,-999.0,2008
2008-03-31,31,Siavonga,3,-7.156569236203245,-999.0,2008
2008-04-01,1,Siavonga,4,-7.538362634376691,-999.0,2008
2008-04-02,2,Siavonga,4,-7.275313579776539,-999.0,2008
2008-04-03,3,Siavonga,4,-7.281278814789173,-999.0,2008
2008-04-04,4,Siavonga,4,-6.753064936767255,-999.0,2008
2008-04-05,5,Siavonga,4,-8.00861331977342,-999.0,2008
2008-04-06,6,Siavonga,4,-7.748365782187768,-999.0,2008
2008-04-07,7,Siavonga,4,-6.8933662426017355,-999.0,2008
2008-04-08,8,Siavonga,4,-6.572475980717125,1.1027630492652505,2008
2008-04-09,9,Siavonga,4,-7.332847743361054,-999.0,2008
2008-04-10,10,Siavonga,4,-8.080125088970803,-999.0,2008
2008-04-11,11,Siavonga,4,-7.473395282095011,-999.0,2008
2008-04-12,12,Siavonga,4,-6.911477744038438,-999.0,2008
2008-04-13,13,Siavonga,4,-7.44268555606558,-999.0,2008
2008-04-14,14,Siavonga,4,-7.563058128698768,-999.0,2008
2008-04-15,15,Siavonga,4,-7.221782061452227,-999.0,2008
2008-04-16,16,Siavonga,4,-6.7813164255363745,0.1926479011433125,2008
2008-04-17,17,Siavonga,4,-5.7459314254039855,2.565915896408957,2008
2008-04-18,18,Siavonga,4,-7.375104145270294,-999.0,2008
2008-04-19,19,Siavonga,4,-8.399436145534098,-999.0,2008
2008-04-20,20,Siavonga,4,-7.363107511114511,-999.0,2008
2008-04-21,21,Siavonga,4,-7.910056067410917,-999.0,2008
2008-04-22,22,Siavonga,4,-8.966643648549995,-999.0,2008
2008-04-23,23,Siavonga,4,-8.635109507507508,3.928832507423551,2008
2008-04-24,24,Siavonga,4,-7.937414412760259,0.0173057901116795,2008
2008-04-25,25,Siavonga,4,-6.654654897600682,-999.0,2008
2008-04-26,26,Siavonga,4,-6.83137278753703,-999.0,2008
2008-04-27,27,Siavonga,4,-6.776151457250441,-999.0,2008
2008-04-28,28,Siavonga,4,-6.694649807608494,-999.0,2008
2008-04-29,29,Siavonga,4,-7.547513303598779,-999.0,2008
2008-04-30,30,Siavonga,4,-8.898160566056921,-999.0,2008
2008-05-01,1,Siavonga,5,-7.812782629864618,-999.0,2008
2008-05-02,2,Siavonga,5,-9.05049907317395,-999.0,2008
2008-05-03,3,Siavonga,5,-9.3003630381206,-999.0,2008
2008-05-04,4,Siavonga,5,-7.31843962400016,-999.0,2008
2008-05-05,5,Siavonga,5,-5.101821610802098,-999.0,2008
2008-05-06,6,Siavonga,5,-5.376927459953917,-999.0,2008
2008-05-07,7,Siavonga,5,-5.020120377549242,-999.0,2008
2008-05-08,8,Siavonga,5,-5.731992000298145,-999.0,2008
2008-05-09,9,Siavonga,5,-6.500689214781711,-999.0,2008
2008-05-10,10,Siavonga,5,-6.303298274585858,-999.0,2008
2008-05-11,11,Siavonga,5,-5.97709453446679,-999.0,2008
2008-05-12,12,Siavonga,5,-5.983648295032565,-999.0,2008
2008-05-13,13,Siavonga,5,-6.596171217691659,-999.0,2008
2008-05-14,14,Siavonga,5,-6.047718072759692,-999.0,2008
2008-05-15,15,Siavonga,5,-7.277951757347519,-999.0,2008
2008-05-16,16,Siavonga,5,-6.582863865497974,-999.0,2008
2008-05-17,17,Siavonga,5,-7.272383125799753,-999.0,2008
2008-05-18,18,Siavonga,5,-7.549022866950493,-999.0,2008
2008-05-19,19,Siavonga,5,-5.202599115899601,-999.0,2008
2008-05-20,20,Siavonga,5,-7.340899691283161,-999.0,2008
2008-05-21,21,Siavonga,5,-6.3493587563453255,-999.0,2008
2008-05-22,22,Siavonga,5,-5.713284986529723,-999.0,2008
2008-05-23,23,Siavonga,5,-5.742905417392993,-999.0,2008
2008-05-24,24,Siavonga,5,-5.733861241442322,-999.0,2008
2008-05-25,25,Siavonga,5,-6.248814455772701,-999.0,2008
2008-05-26,26,Siavonga,5,-6.093774489828549,-999.0,2008
2008-05-27,27,Siavonga,5,-5.67323682853401,-999.0,2008
2008-05-28,28,Siavonga,5,-4.979975141598395,-999.0,2008
2008-05-29,29,Siavonga,5,-5.346309876377051,-999.0,2008
2008-05-30,30,Siavonga,5,-5.646092582581913,-999.0,2008
2008-05-31,31,Siavonga,5,-5.596372619027884,-999.0,2008
2008-06-01,1,Siavonga,6,-5.611412417812916,-999.0,2008
2008-06-02,2,Siavonga,6,-6.622945060260498,-999.0,2008
2008-06-03,3,Siavonga,6,-7.359146628319242,-999.0,2008
2008-06-04,4,Siavonga,6,-6.62410653005278,-999.0,2008
2008-06-05,5,Siavonga,6,-5.301424572937285,-999.0,2008
2008-06-06,6,Siavonga,6,-5.174110677032418,-999.0,2008
2008-06-07,7,Siavonga,6,-5.517554149275033,-999.0,2008
2008-06-08,8,Siavonga,6,-5.339578209198105,-999.0,2008
2008-06-09,9,Siavonga,6,-7.959232367101901,-999.0,2008
2008-06-10,10,Siavonga,6,-6.2193313806221395,-999.0,2008
2008-06-11,11,Siavonga,6,-5.835320735637593,-999.0,2008
2008-06-12,12,Siavonga,6,-5.49067489518877,-999.0,2008
2008-06-13,13,Siavonga,6,-6.136607043377499,-999.0,2008
2008-06-14,14,Siavonga,6,-5.005512029581623,-999.0,2008
2008-06-15,15,Siavonga,6,-4.660396372557985,-999.0,2008
2008-06-16,16,Siavonga,6,-5.72588440240403,-999.0,2008
2008-06-17,17,Siavonga,6,-7.119733934880601,-999.0,2008
2008-06-18,18,Siavonga,6,-6.2323754230774435,-999.0,2008
2008-06-19,19,Siavonga,6,-4.822119829767195,-999.0,2008
2008-06-20,20,Siavonga,6,-5.342395001931112,-999.0,2008
2008-06-21,21,Siavonga,6,-4.599317617565664,-999.0,2008
2008-06-22,22,Siavonga,6,-4.442861824957299,-999.0,2008
2008-06-23,23,Siavonga,6,-4.668600950559124,-999.0,2008
2008-06-24,24,Siavonga,6,-5.566066607643601,-999.0,2008
2008-06-25,25,Siavonga,6,-5.0405024643818415,-999.0,2008
2008-06-26,26,Siavonga,6,-4.710829792081119,-999.0,2008
2008-06-27,27,Siavonga,6,-5.259441783120974,-999.0,2008
2008-06-28,28,Siavonga,6,-5.146552607444151,-999.0,2008
2008-06-29,29,Siavonga,6,-5.045628308330386,-999.0,2008
2008-06-30,30,Siavonga,6,-6.596296672758304,-999.0,2008
2008-07-01,1,Siavonga,7,-6.122085990252382,-999.0,2008
2008-07-02,2,Siavonga,7,-6.232424184490679,-999.0,2008
2008-07-03,3,Siavonga,7,-5.216736671009427,-999.0,2008
2008-07-04,4,Siavonga,7,-5.683639598249741,-999.0,2008
2008-07-05,5,Siavonga,7,-6.09447569899031,-999.0,2008
2008-07-06,6,Siavonga,7,-5.868176556109515,-999.0,2008
2008-07-07,7,Siavonga,7,-5.729833541407559,-999.0,2008
2008-07-08,8,Siavonga,7,-5.740380740154893,-999.0,2008
2008-07-09,9,Siavonga,7,-5.138218989714087,-999.0,2008
2008-07-10,10,Siavonga,7,-5.327670681822753,-999.0,2008
2008-07-11,11,Siavonga,7,-5.753522270279658,-999.0,2008
2008-07-12,12,Siavonga,7,-6.920183573033112,-999.0,2008
2008-07-13,13,Siavonga,7,-6.432920998594507,-999.0,2008
2008-07-14,14,Siavonga,7,-5.7679354008659045,-999.0,2008
2008-07-15,15,Siavonga,7,-5.0333928188373305,-999.0,2008
2008-07-16,16,Siavonga,7,-5.62468640600921,-999.0,2008
2008-07-17,17,Siavonga,7,-5.165329909530178,-999.0,2008
2008-07-18,18,Siavonga,7,-4.70177187109383,-999.0,2008
2008-07-19,19,Siavonga,7,-5.425841814268738,-999.0,2008
2008-07-20,20,Siavonga,7,-4.485696053872739,-999.0,2008
2008-07-21,21,Siavonga,7,-5.7077779703369576,-999.0,2008
2008-07-22,22,Siavonga,7,-5.082284745687581,-999.0,2008
2008-07-23,23,Siavonga,7,-5.409760344536897,-999.0,2008
2008-07-24,24,Siavonga,7,-4.855770907092657,-999.0,2008
2008-07-25,25,Siavonga,7,-4.662145230709533,-999.0,2008
2008-07-26,26,Siavonga,7,-4.730346586602569,-999.0,2008
2008-07-27,27,Siavonga,7,-5.374301771232739,-999.0,2008
2008-07-28,28,Siavonga,7,-4.722425141481652,-999.0,2008
2008-07-29,29,Siavonga,7,-4.6582991733957755,-999.0,2008
2008-07-30,30,Siavonga,7,-6.18269182538813,-999.0,2008
2008-07-31,31,Siavonga,7,-5.9164568808896565,-999.0,2008
2008-08-01,1,Siavonga,8,-6.096727215767772,-999.0,2008
2008-08-02,2,Siavonga,8,-6.281488857987569,-999.0,2008
2008-08-03,3,Siavonga,8,-5.159283299573754,-999.0,2008
2008-08-04,4,Siavonga,8,-6.081994146974031,-999.0,2008
2008-08-05,5,Siavonga,8,-6.301053256445484,-999.0,2008
2008-08-06,6,Siavonga,8,-5.4403345998099395,-999.0,2008
2008-08-07,7,Siavonga,8,-6.284229154487269,-999.0,2008
2008-08-08,8,Siavonga,8,-5.980218911776741,-999.0,2008
2008-08-09,9,Siavonga,8,-6.078802502144486,-999.0,2008
2008-08-10,10,Siavonga,8,-7.524820075061056,-999.0,2008
2008-08-11,11,Siavonga,8,-7.592629457396301,-999.0,2008
2008-08-12,12,Siavonga,8,-7.475653542256397,-999.0,2008
2008-08-13,13,Siavonga,8,-6.697616213679096,-999.0,2008
2008-08-14,14,Siavonga,8,-6.139360407465383,-999.0,2008
2008-08-15,15,Siavonga,8,-6.902013390499105,-999.0,2008
2008-08-16,16,Siavonga,8,-6.615342144362506,-999.0,2008
2008-08-17,17,Siavonga,8,-6.753688179862479,-999.0,2008
2008-08-18,18,Siavonga,8,-9.420396850026888,-999.0,2008
2008-08-19,19,Siavonga,8,-8.557586370546458,-999.0,2008
2008-08-20,20,Siavonga,8,-7.4772111246676705,-999.0,2008
2008-08-21,21,Siavonga,8,-8.488222460402767,-999.0,2008
2008-08-22,22,Siavonga,8,-8.061002407175659,-999.0,2008
2008-08-23,23,Siavonga,8,-7.609068847070373,-999.0,2008
2008-08-24,24,Siavonga,8,-7.165791376911362,-999.0,2008
2008-08-25,25,Siavonga,8,-6.988474899757577,-999.0,2008
2008-08-26,26,Siavonga,8,-6.799673194407119,-999.0,2008
2008-08-27,27,Siavonga,8,-8.60433178783112,-999.0,2008
2008-08-28,28,Siavonga,8,-9.526633709236409,-999.0,2008
2008-08-29,29,Siavonga,8,-8.33937901929156,-999.0,2008
2008-08-30,30,Siavonga,8,-7.392330129652835,-999.0,2008
2008-08-31,31,Siavonga,8,-7.791572372461187,-999.0,2008
2008-09-01,1,Siavonga,9,-8.833280841257093,-999.0,2008
2008-09-02,2,Siavonga,9,-10.07516151412429,-999.0,2008
2008-09-03,3,Siavonga,9,-7.656153615990047,-999.0,2008
2008-09-04,4,Siavonga,9,-8.061449066101964,-999.0,2008
2008-09-05,5,Siavonga,9,-8.337039246262743,-999.0,2008
2008-09-06,6,Siavonga,9,-8.179200911208204,-999.0,2008
2008-09-07,7,Siavonga,9,-9.140539328870236,-999.0,2008
2008-09-08,8,Siavonga,9,-7.649558504025864,-999.0,2008
2008-09-09,9,Siavonga,9,-7.72002353966777,-999.0,2008
2008-09-10,10,Siavonga,9,-7.972867402861641,-999.0,2008
2008-09-11,11,Siavonga,9,-9.597505469503936,-999.0,2008
2008-09-12,12,Siavonga,9,-11.36423595749964,-999.0,2008
2008-09-13,13,Siavonga,9,-9.278896694391047,-999.0,2008
2008-09-14,14,Siavonga,9,-10.973235707858512,-999.0,2008
2008-09-15,15,Siavonga,9,-8.483548509717634,-999.0,2008
2008-09-16,16,Siavonga,9,-8.785923009234635,-999.0,2008
2008-09-17,17,Siavonga,9,-8.193730960469932,-999.0,2008
2008-09-18,18,Siavonga,9,-8.952654143643251,-999.0,2008
2008-09-19,19,Siavonga,9,-8.467353730312059,-999.0,2008
2008-09-20,20,Siavonga,9,-8.700474124476179,-999.0,2008
2008-09-21,21,Siavonga,9,-8.586784147956624,-999.0,2008
2008-09-22,22,Siavonga,9,-10.658885283013651,-999.0,2008
2008-09-23,23,Siavonga,9,-9.45699472257533,-999.0,2008
2008-09-24,24,Siavonga,9,-8.52447373897324,-999.0,2008
2008-09-25,25,Siavonga,9,-10.833939223021211,-999.0,2008
2008-09-26,26,Siavonga,9,-13.132958341315522,-999.0,2008
2008-09-27,27,Siavonga,9,-10.603569653527488,-999.0,2008
2008-09-28,28,Siavonga,9,-12.732225089940744,-999.0,2008
2008-09-29,29,Siavonga,9,-12.578805089808204,-999.0,2008
2008-09-30,30,Siavonga,9,-11.41393925392909,-999.0,2008
2008-10-01,1,Siavonga,10,-10.304479579527449,-999.0,2008
2008-10-02,2,Siavonga,10,-10.083103586941576,-999.0,2008
2008-10-03,3,Siavonga,10,-11.852758690146914,-999.0,2008
2008-10-04,4,Siavonga,10,-14.741990440770204,-999.0,2008
2008-10-05,5,Siavonga,10,-14.01916284607672,-999.0,2008
2008-10-06,6,Siavonga,10,-13.58871121507158,-999.0,2008
2008-10-07,7,Siavonga,10,-12.312637750877442,-999.0,2008
2008-10-08,8,Siavonga,10,-10.731143764002134,-999.0,2008
2008-10-09,9,Siavonga,10,-10.696884903198145,-999.0,2008
2008-10-10,10,Siavonga,10,-9.232081493156572,-999.0,2008
2008-10-11,11,Siavonga,10,-11.541817243973272,0.4148739299476309,2008
2008-10-12,12,Siavonga,10,-11.185020912851048,-999.0,2008
2008-10-13,13,Siavonga,10,-10.183786180296304,-999.0,2008
2008-10-14,14,Siavonga,10,-10.25486407554734,-999.0,2008
2008-10-15,15,Siavonga,10,-13.073917129457318,-999.0,2008
2008-10-16,16,Siavonga,10,-13.09654814226658,-999.0,2008
2008-10-17,17,Siavonga,10,-12.086416529440838,-999.0,2008
2008-10-18,18,Siavonga,10,-12.504094219791908,-999.0,2008
2008-10-19,19,Siavonga,10,-12.038383903336827,-999.0,2008
2008-10-20,20,Siavonga,10,-11.276881853811537,0.0662744508716963,2008
2008-10-21,21,Siavonga,10,-10.500987562369518,0.6771094248345484,2008
2008-10-22,22,Siavonga,10,-9.987804226022885,-999.0,2008
2008-10-23,23,Siavonga,10,-12.489488626240387,-999.0,2008
2008-10-24,24,Siavonga,10,-12.251695975688325,-999.0,2008
2008-10-25,25,Siavonga,10,-14.184550309516558,-999.0,2008
2008-10-26,26,Siavonga,10,-15.22851107800937,-999.0,2008
2008-10-27,27,Siavonga,10,-12.020333462856204,-999.0,2008
2008-10-28,28,Siavonga,10,-10.263151298201018,-999.0,2008
2008-10-29,29,Siavonga,10,-12.485835364531257,0.5121972245271266,2008
2008-10-30,30,Siavonga,10,-13.444022335341964,2.4469937667973096,2008
2008-10-31,31,Siavonga,10,-13.397872925291477,2.45349360227758,2008
2008-11-01,1,Siavonga,11,-13.27850758191029,-999.0,2008
2008-11-02,2,Siavonga,11,-12.333300688089349,-999.0,2008
2008-11-03,3,Siavonga,11,-11.04531237169316,-999.0,2008
2008-11-04,4,Siavonga,11,-9.107826456779144,0.0027298340947653,2008
2008-11-05,5,Siavonga,11,-11.344596665156514,0.5087761032628952,2008
2008-11-06,6,Siavonga,11,-12.076357931926331,0.2819543428595927,2008
2008-11-07,7,Siavonga,11,-11.58004972657794,-999.0,2008
2008-11-08,8,Siavonga,11,-12.347206517972875,-999.0,2008
2008-11-09,9,Siavonga,11,-13.417981786758196,0.0106814666562403,2008
2008-11-10,10,Siavonga,11,-12.763228556800446,-999.0,2008
2008-11-11,11,Siavonga,11,-9.241805225610731,2.5557397933129247,2008
2008-11-12,12,Siavonga,11,-7.578940378559478,0.3211230582932887,2008
2008-11-13,13,Siavonga,11,-7.321794429783814,-999.0,2008
2008-11-14,14,Siavonga,11,-7.730983944099308,3.7113729334362446,2008
2008-11-15,15,Siavonga,11,-7.319699594254068,0.6330088625288453,2008
2008-11-16,16,Siavonga,11,-9.329657907007826,7.934431190518429,2008
2008-11-17,17,Siavonga,11,-8.275335712084534,1.7664430737928365,2008
