feature_id,year,Drought_Days
AL-BADARI,2020,0
AL-BADARI,2021,0
AL-BADARI,2022,0
AL-BADARI,2023,0
AL-BADARI,2024,0
AL-BADARI,2025,0
AL-BAJUR,2000,19
AL-BAJUR,2001,19
AL-BAJUR,2002,0
AL-BAJUR,2003,0
AL-BAJUR,2004,0
AL-BAJUR,2005,0
AL-BAJUR,2006,0
AL-BAJUR,2007,0
AL-BAJUR,2008,0
AL-BAJUR,2009,19
AL-BAJUR,2010,19
AL-BAJUR,2011,0
AL-BAJUR,2012,0
AL-BAJUR,2013,0
AL-BAJUR,2014,0
AL-BAJUR,2015,19
AL-BAJUR,2016,0
AL-BAJUR,2017,0
AL-BAJUR,2018,0
AL-BAJUR,2019,0
AL-BAJUR,2020,0
AL-BAJUR,2021,0
AL-BAJUR,2022,0
AL-BAJUR,2023,0
AL-BAJUR,2024,0
AL-BAJUR,2025,0
AL-BALIYANA,2000,0
AL-BALIYANA,2001,0
AL-BALIYANA,2002,0
AL-BALIYANA,2003,0
AL-BALIYANA,2004,0
AL-BALIYANA,2005,0
AL-BALIYANA,2006,0
AL-BALIYANA,2007,0
AL-BALIYANA,2008,0
AL-BALIYANA,2009,0
AL-BALIYANA,2010,0
AL-BALIYANA,2011,0
AL-BALIYANA,2012,0
AL-BALIYANA,2013,0
AL-BALIYANA,2014,0
AL-BALIYANA,2015,0
AL-BALIYANA,2016,0
AL-BALIYANA,2017,0
AL-BALIYANA,2018,0
AL-BALIYANA,2019,0
AL-BALIYANA,2020,0
AL-BALIYANA,2021,0
AL-BALIYANA,2022,0
AL-BALIYANA,2023,0
AL-BALIYANA,2024,0
AL-BALIYANA,2025,0
AL-BURULUS,2000,0
AL-BURULUS,2001,0
AL-BURULUS,2002,0
AL-BURULUS,2003,0
AL-BURULUS,2004,0
AL-BURULUS,2005,0
AL-BURULUS,2006,0
AL-BURULUS,2007,0
AL-BURULUS,2008,0
AL-BURULUS,2009,0
AL-BURULUS,2010,19
AL-BURULUS,2011,0
AL-BURULUS,2012,0
AL-BURULUS,2013,0
AL-BURULUS,2014,0
AL-BURULUS,2015,0
AL-BURULUS,2016,0
AL-BURULUS,2017,0
AL-BURULUS,2018,0
AL-BURULUS,2019,0
AL-BURULUS,2020,0
AL-BURULUS,2021,0
AL-BURULUS,2022,0
AL-BURULUS,2023,0
AL-BURULUS,2024,0
AL-BURULUS,2025,19
AL-FASHN,2000,19
AL-FASHN,2001,19
AL-FASHN,2002,0
AL-FASHN,2003,0
AL-FASHN,2004,0
AL-FASHN,2005,0
AL-FASHN,2006,0
AL-FASHN,2007,0
AL-FASHN,2008,0
AL-FASHN,2009,0
AL-FASHN,2010,0
AL-FASHN,2011,0
AL-FASHN,2012,0
AL-FASHN,2013,0
AL-FASHN,2014,0
AL-FASHN,2015,19
AL-FASHN,2016,19
AL-FASHN,2017,19
AL-FASHN,2018,19
AL-FASHN,2019,19
AL-FASHN,2020,0
AL-FASHN,2021,0
AL-FASHN,2022,0
AL-FASHN,2023,0
AL-FASHN,2024,0
AL-FASHN,2025,0
AL-FAYYUM,2000,19
AL-FAYYUM,2001,19
AL-FAYYUM,2002,0
AL-FAYYUM,2003,0
AL-FAYYUM,2004,0
AL-FAYYUM,2005,0
AL-FAYYUM,2006,0
AL-FAYYUM,2007,0
AL-FAYYUM,2008,0
AL-FAYYUM,2009,0
AL-FAYYUM,2010,0
AL-FAYYUM,2011,0
AL-FAYYUM,2012,0
AL-FAYYUM,2013,0
AL-FAYYUM,2014,0
AL-FAYYUM,2015,19
AL-FAYYUM,2016,0
AL-FAYYUM,2017,0
AL-FAYYUM,2018,17
AL-FAYYUM,2019,0
AL-FAYYUM,2020,0
AL-FAYYUM,2021,0
AL-FAYYUM,2022,0
AL-FAYYUM,2023,0
AL-FAYYUM,2024,0
AL-FAYYUM,2025,0
AL-GANOUB,2000,0
AL-GANOUB,2001,0
AL-GANOUB,2002,0
AL-GANOUB,2003,0
AL-GANOUB,2004,0
AL-GANOUB,2005,0
AL-GANOUB,2006,0
AL-GANOUB,2007,0
AL-GANOUB,2008,0
AL-GANOUB,2009,0
AL-GANOUB,2010,0
AL-GANOUB,2011,19
AL-GANOUB,2012,0
AL-GANOUB,2013,0
AL-GANOUB,2014,0
AL-GANOUB,2015,0
AL-GANOUB,2016,0
AL-GANOUB,2017,19
AL-GANOUB,2018,19
AL-GANOUB,2019,0
AL-GANOUB,2020,0
AL-GANOUB,2021,0
AL-GANOUB,2022,0
AL-GANOUB,2023,0
AL-GANOUB,2024,0
AL-GANOUB,2025,19
AL-GANOUB 2,2000,17
AL-GANOUB 2,2001,19
AL-GANOUB 2,2002,0
AL-GANOUB 2,2003,0
AL-GANOUB 2,2004,0
AL-GANOUB 2,2005,0
AL-GANOUB 2,2006,0
AL-GANOUB 2,2007,0
AL-GANOUB 2,2008,0
AL-GANOUB 2,2009,0
AL-GANOUB 2,2010,0
AL-GANOUB 2,2011,0
AL-GANOUB 2,2012,0
AL-GANOUB 2,2013,0
AL-GANOUB 2,2014,0
AL-GANOUB 2,2015,0
AL-GANOUB 2,2016,0
AL-GANOUB 2,2017,0
AL-GANOUB 2,2018,0
AL-GANOUB 2,2019,0
AL-GANOUB 2,2020,0
AL-GANOUB 2,2021,0
AL-GANOUB 2,2022,0
AL-GANOUB 2,2023,0
AL-GANOUB 2,2024,0
AL-GANOUB 2,2025,0
AL-GHANAYIM,2000,0
AL-GHANAYIM,2001,0
AL-GHANAYIM,2002,0
AL-GHANAYIM,2003,0
AL-GHANAYIM,2004,0
AL-GHANAYIM,2005,0
AL-GHANAYIM,2006,0
AL-GHANAYIM,2007,0
AL-GHANAYIM,2008,0
AL-GHANAYIM,2009,0
AL-GHANAYIM,2010,0
AL-GHANAYIM,2011,0
AL-GHANAYIM,2012,0
AL-GHANAYIM,2013,0
AL-GHANAYIM,2014,0
AL-GHANAYIM,2015,0
AL-GHANAYIM,2016,0
AL-GHANAYIM,2017,0
AL-GHANAYIM,2018,0
AL-GHANAYIM,2019,0
AL-GHANAYIM,2020,0
AL-GHANAYIM,2021,0
AL-GHANAYIM,2022,0
AL-GHANAYIM,2023,0
AL-GHANAYIM,2024,0
AL-GHANAYIM,2025,0
AL-HAMUL,2000,0
AL-HAMUL,2001,0
AL-HAMUL,2002,0
AL-HAMUL,2003,0
AL-HAMUL,2004,0
AL-HAMUL,2005,0
AL-HAMUL,2006,0
AL-HAMUL,2007,0
AL-HAMUL,2008,0
AL-HAMUL,2009,0
AL-HAMUL,2010,19
AL-HAMUL,2011,0
AL-HAMUL,2012,0
AL-HAMUL,2013,0
AL-HAMUL,2014,0
AL-HAMUL,2015,0
AL-HAMUL,2016,0
AL-HAMUL,2017,19
AL-HAMUL,2018,19
AL-HAMUL,2019,0
AL-HAMUL,2020,0
AL-HAMUL,2021,0
AL-HAMUL,2022,0
AL-HAMUL,2023,0
AL-HAMUL,2024,0
AL-HAMUL,2025,19
AL-HUSAYNIYAH,2000,0
AL-HUSAYNIYAH,2001,0
AL-HUSAYNIYAH,2002,0
AL-HUSAYNIYAH,2003,0
AL-HUSAYNIYAH,2004,0
AL-HUSAYNIYAH,2005,0
AL-HUSAYNIYAH,2006,0
AL-HUSAYNIYAH,2007,0
AL-HUSAYNIYAH,2008,0
AL-HUSAYNIYAH,2009,0
AL-HUSAYNIYAH,2010,0
AL-HUSAYNIYAH,2011,0
AL-HUSAYNIYAH,2012,0
AL-HUSAYNIYAH,2013,0
AL-HUSAYNIYAH,2014,0
AL-HUSAYNIYAH,2015,0
AL-HUSAYNIYAH,2016,0
AL-HUSAYNIYAH,2017,0
AL-HUSAYNIYAH,2018,19
AL-HUSAYNIYAH,2019,0
AL-HUSAYNIYAH,2020,0
AL-HUSAYNIYAH,2021,0
AL-HUSAYNIYAH,2022,0
AL-HUSAYNIYAH,2023,0
AL-HUSAYNIYAH,2024,0
AL-HUSAYNIYAH,2025,0
AL-IBRAHIMIYAH,2000,0
AL-IBRAHIMIYAH,2001,0
AL-IBRAHIMIYAH,2002,0
AL-IBRAHIMIYAH,2003,0
AL-IBRAHIMIYAH,2004,0
AL-IBRAHIMIYAH,2005,0
AL-IBRAHIMIYAH,2006,19
AL-IBRAHIMIYAH,2007,0
AL-IBRAHIMIYAH,2008,0
AL-IBRAHIMIYAH,2009,19
AL-IBRAHIMIYAH,2010,19
AL-IBRAHIMIYAH,2011,0
AL-IBRAHIMIYAH,2012,0
AL-IBRAHIMIYAH,2013,0
AL-IBRAHIMIYAH,2014,0
AL-IBRAHIMIYAH,2015,19
AL-IBRAHIMIYAH,2016,0
AL-IBRAHIMIYAH,2017,0
AL-IBRAHIMIYAH,2018,0
AL-IBRAHIMIYAH,2019,0
AL-IBRAHIMIYAH,2020,0
AL-IBRAHIMIYAH,2021,0
AL-IBRAHIMIYAH,2022,0
AL-IBRAHIMIYAH,2023,0
AL-IBRAHIMIYAH,2024,0
AL-IBRAHIMIYAH,2025,19
AL-MAHALLAH AL-KUBRA,2000,0
AL-MAHALLAH AL-KUBRA,2001,19
AL-MAHALLAH AL-KUBRA,2002,0
AL-MAHALLAH AL-KUBRA,2003,0
AL-MAHALLAH AL-KUBRA,2004,0
AL-MAHALLAH AL-KUBRA,2005,19
AL-MAHALLAH AL-KUBRA,2006,0
AL-MAHALLAH AL-KUBRA,2007,0
AL-MAHALLAH AL-KUBRA,2008,0
AL-MAHALLAH AL-KUBRA,2009,0
AL-MAHALLAH AL-KUBRA,2010,0
AL-MAHALLAH AL-KUBRA,2011,0
AL-MAHALLAH AL-KUBRA,2012,0
AL-MAHALLAH AL-KUBRA,2013,0
AL-MAHALLAH AL-KUBRA,2014,19
AL-MAHALLAH AL-KUBRA,2015,0
AL-MAHALLAH AL-KUBRA,2016,0
AL-MAHALLAH AL-KUBRA,2017,19
AL-MAHALLAH AL-KUBRA,2018,19
AL-MAHALLAH AL-KUBRA,2019,0
AL-MAHALLAH AL-KUBRA,2020,0
AL-MAHALLAH AL-KUBRA,2021,0
AL-MAHALLAH AL-KUBRA,2022,0
AL-MAHALLAH AL-KUBRA,2023,0
AL-MAHALLAH AL-KUBRA,2024,0
AL-MAHALLAH AL-KUBRA,2025,19
AL-MAHMUDIYAH,2000,0
AL-MAHMUDIYAH,2001,19
AL-MAHMUDIYAH,2002,0
AL-MAHMUDIYAH,2003,0
AL-MAHMUDIYAH,2004,0
AL-MAHMUDIYAH,2005,0
AL-MAHMUDIYAH,2006,0
AL-MAHMUDIYAH,2007,0
AL-MAHMUDIYAH,2008,0
AL-MAHMUDIYAH,2009,0
AL-MAHMUDIYAH,2010,0
AL-MAHMUDIYAH,2011,0
AL-MAHMUDIYAH,2012,0
AL-MAHMUDIYAH,2013,0
AL-MAHMUDIYAH,2014,0
AL-MAHMUDIYAH,2015,0
AL-MAHMUDIYAH,2016,0
AL-MAHMUDIYAH,2017,0
AL-MAHMUDIYAH,2018,0
AL-MAHMUDIYAH,2019,0
AL-MAHMUDIYAH,2020,0
AL-MAHMUDIYAH,2021,0
AL-MAHMUDIYAH,2022,0
AL-MAHMUDIYAH,2023,0
AL-MAHMUDIYAH,2024,0
AL-MAHMUDIYAH,2025,19
AL-MANSHAH,2000,0
AL-MANSHAH,2001,0
AL-MANSHAH,2002,0
AL-MANSHAH,2003,0
AL-MANSHAH,2004,0
AL-MANSHAH,2005,0
AL-MANSHAH,2006,0
AL-MANSHAH,2007,0
AL-MANSHAH,2008,0
AL-MANSHAH,2009,0
AL-MANSHAH,2010,0
AL-MANSHAH,2011,0
AL-MANSHAH,2012,0
AL-MANSHAH,2013,0
AL-MANSHAH,2014,0
AL-MANSHAH,2015,0
AL-MANSHAH,2016,0
AL-MANSHAH,2017,0
AL-MANSHAH,2018,0
AL-MANSHAH,2019,0
AL-MANSHAH,2020,0
AL-MANSHAH,2021,0
AL-MANSHAH,2022,0
AL-MANSHAH,2023,0
AL-MANSHAH,2024,0
AL-MANSHAH,2025,0
AL-MANSURAH,2000,0
AL-MANSURAH,2001,19
AL-MANSURAH,2002,0
AL-MANSURAH,2003,0
AL-MANSURAH,2004,0
AL-MANSURAH,2005,19
AL-MANSURAH,2006,0
AL-MANSURAH,2007,0
AL-MANSURAH,2008,0
AL-MANSURAH,2009,0
AL-MANSURAH,2010,0
AL-MANSURAH,2011,0
AL-MANSURAH,2012,0
AL-MANSURAH,2013,0
AL-MANSURAH,2014,0
AL-MANSURAH,2015,0
AL-MANSURAH,2016,0
AL-MANSURAH,2017,0
AL-MANSURAH,2018,19
AL-MANSURAH,2019,0
AL-MANSURAH,2020,0
AL-MANSURAH,2021,0
AL-MANSURAH,2022,0
AL-MANSURAH,2023,0
AL-MANSURAH,2024,1
AL-MANSURAH,2025,19
AL-MANSURAH 2,2000,0
AL-MANSURAH 2,2001,19
AL-MANSURAH 2,2002,0
AL-MANSURAH 2,2003,0
AL-MANSURAH 2,2004,0
AL-MANSURAH 2,2005,19
AL-MANSURAH 2,2006,0
AL-MANSURAH 2,2007,0
AL-MANSURAH 2,2008,0
AL-MANSURAH 2,2009,0
AL-MANSURAH 2,2010,0
AL-MANSURAH 2,2011,0
AL-MANSURAH 2,2012,0
AL-MANSURAH 2,2013,0
AL-MANSURAH 2,2014,0
AL-MANSURAH 2,2015,0
AL-MANSURAH 2,2016,0
AL-MANSURAH 2,2017,0
AL-MANSURAH 2,2018,19
AL-MANSURAH 2,2019,0
AL-MANSURAH 2,2020,0
AL-MANSURAH 2,2021,0
AL-MANSURAH 2,2022,0
AL-MANSURAH 2,2023,0
AL-MANSURAH 2,2024,19
AL-MANSURAH 2,2025,19
AL-MANZILAH,2000,0
AL-MANZILAH,2001,0
AL-MANZILAH,2002,0
AL-MANZILAH,2003,0
AL-MANZILAH,2004,0
AL-MANZILAH,2005,0
AL-MANZILAH,2006,0
AL-MANZILAH,2007,0
AL-MANZILAH,2008,0
AL-MANZILAH,2009,0
AL-MANZILAH,2010,19
AL-MANZILAH,2011,19
AL-MANZILAH,2012,0
AL-MANZILAH,2013,19
AL-MANZILAH,2014,19
AL-MANZILAH,2015,19
AL-MANZILAH,2016,0
AL-MANZILAH,2017,0
AL-MANZILAH,2018,0
AL-MANZILAH,2019,0
AL-MANZILAH,2020,0
AL-MANZILAH,2021,0
AL-MANZILAH,2022,0
AL-MANZILAH,2023,0
AL-MANZILAH,2024,0
AL-MANZILAH,2025,0
AL-MARAGHAH,2000,0
AL-MARAGHAH,2001,0
AL-MARAGHAH,2002,0
AL-MARAGHAH,2003,0
AL-MARAGHAH,2004,0
AL-MARAGHAH,2005,0
AL-MARAGHAH,2006,0
AL-MARAGHAH,2007,0
AL-MARAGHAH,2008,0
AL-MARAGHAH,2009,0
AL-MARAGHAH,2010,0
AL-MARAGHAH,2011,0
AL-MARAGHAH,2012,0
AL-MARAGHAH,2013,0
AL-MARAGHAH,2014,0
AL-MARAGHAH,2015,0
AL-MARAGHAH,2016,0
AL-MARAGHAH,2017,0
AL-MARAGHAH,2018,0
AL-MARAGHAH,2019,0
AL-MARAGHAH,2020,0
AL-MARAGHAH,2021,0
AL-MARAGHAH,2022,0
AL-MARAGHAH,2023,0
AL-MARAGHAH,2024,0
AL-MARAGHAH,2025,0
AL-MATARIYAH,2000,0
AL-MATARIYAH,2001,0
AL-MATARIYAH,2002,0
AL-MATARIYAH,2003,0
AL-MATARIYAH,2004,0
AL-MATARIYAH,2005,0
AL-MATARIYAH,2006,0
AL-MATARIYAH,2007,0
AL-MATARIYAH,2008,0
AL-MATARIYAH,2009,0
AL-MATARIYAH,2010,0
AL-MATARIYAH,2011,19
AL-MATARIYAH,2012,19
AL-MATARIYAH,2013,19
AL-MATARIYAH,2014,19
AL-MATARIYAH,2015,19
AL-MATARIYAH,2016,0
AL-MATARIYAH,2017,0
AL-MATARIYAH,2018,19
AL-MATARIYAH,2019,0
AL-MATARIYAH,2020,0
AL-MATARIYAH,2021,0
AL-MATARIYAH,2022,0
AL-MATARIYAH,2023,0
AL-MATARIYAH,2024,0
AL-MATARIYAH,2025,0
AL-MINYA,2000,0
AL-MINYA,2001,19
AL-MINYA,2002,0
AL-MINYA,2003,0
AL-MINYA,2004,0
AL-MINYA,2005,0
AL-MINYA,2006,0
AL-MINYA,2007,0
AL-MINYA,2008,0
AL-MINYA,2009,0
AL-MINYA,2010,0
AL-MINYA,2011,0
AL-MINYA,2012,0
AL-MINYA,2013,0
AL-MINYA,2014,0
AL-MINYA,2015,0
AL-MINYA,2016,0
AL-MINYA,2017,19
AL-MINYA,2018,19
AL-MINYA,2019,19
AL-MINYA,2020,0
AL-MINYA,2021,0
AL-MINYA,2022,0
AL-MINYA,2023,0
AL-MINYA,2024,0
AL-MINYA,2025,0
AL-QANATIR AL-KHAYRIYAH,2000,19
AL-QANATIR AL-KHAYRIYAH,2001,19
AL-QANATIR AL-KHAYRIYAH,2002,0
AL-QANATIR AL-KHAYRIYAH,2003,0
AL-QANATIR AL-KHAYRIYAH,2004,0
AL-QANATIR AL-KHAYRIYAH,2005,0
AL-QANATIR AL-KHAYRIYAH,2006,0
AL-QANATIR AL-KHAYRIYAH,2007,0
AL-QANATIR AL-KHAYRIYAH,2008,0
AL-QANATIR AL-KHAYRIYAH,2009,0
AL-QANATIR AL-KHAYRIYAH,2010,19
AL-QANATIR AL-KHAYRIYAH,2011,0
AL-QANATIR AL-KHAYRIYAH,2012,0
AL-QANATIR AL-KHAYRIYAH,2013,0
AL-QANATIR AL-KHAYRIYAH,2014,0
AL-QANATIR AL-KHAYRIYAH,2015,19
AL-QANATIR AL-KHAYRIYAH,2016,0
AL-QANATIR AL-KHAYRIYAH,2017,0
AL-QANATIR AL-KHAYRIYAH,2018,19
AL-QANATIR AL-KHAYRIYAH,2019,0
AL-QANATIR AL-KHAYRIYAH,2020,0
AL-QANATIR AL-KHAYRIYAH,2021,0
AL-QANATIR AL-KHAYRIYAH,2022,0
AL-QANATIR AL-KHAYRIYAH,2023,0
AL-QANATIR AL-KHAYRIYAH,2024,0
AL-QANATIR AL-KHAYRIYAH,2025,0
AL-QANAYAT,2000,0
AL-QANAYAT,2001,0
AL-QANAYAT,2002,0
AL-QANAYAT,2003,0
AL-QANAYAT,2004,0
AL-QANAYAT,2005,0
AL-QANAYAT,2006,0
AL-QANAYAT,2007,0
AL-QANAYAT,2008,0
AL-QANAYAT,2009,19
AL-QANAYAT,2010,19
AL-QANAYAT,2011,0
AL-QANAYAT,2012,0
AL-QANAYAT,2013,0
AL-QANAYAT,2014,0
AL-QANAYAT,2015,19
AL-QANAYAT,2016,0
AL-QANAYAT,2017,0
AL-QANAYAT,2018,0
AL-QANAYAT,2019,0
AL-QANAYAT,2020,0
AL-QANAYAT,2021,0
AL-QANAYAT,2022,0
AL-QANAYAT,2023,0
AL-QANAYAT,2024,0
AL-QANAYAT,2025,19
AL-QANTARAH,2000,0
AL-QANTARAH,2001,0
AL-QANTARAH,2002,0
AL-QANTARAH,2003,0
AL-QANTARAH,2004,0
AL-QANTARAH,2005,0
AL-QANTARAH,2006,0
AL-QANTARAH,2007,0
AL-QANTARAH,2008,0
AL-QANTARAH,2009,0
AL-QANTARAH,2010,0
AL-QANTARAH,2011,0
AL-QANTARAH,2012,0
AL-QANTARAH,2013,0
AL-QANTARAH,2014,0
AL-QANTARAH,2015,0
AL-QANTARAH,2016,19
AL-QANTARAH,2017,19
AL-QANTARAH,2018,19
AL-QANTARAH,2019,0
AL-QANTARAH,2020,0
AL-QANTARAH,2021,0
AL-QANTARAH,2022,0
AL-QANTARAH,2023,0
AL-QANTARAH,2024,0
AL-QANTARAH,2025,0
AL-QANTARAH ASH-SHARQIYAH,2000,0
AL-QANTARAH ASH-SHARQIYAH,2001,0
AL-QANTARAH ASH-SHARQIYAH,2002,0
AL-QANTARAH ASH-SHARQIYAH,2003,0
AL-QANTARAH ASH-SHARQIYAH,2004,0
AL-QANTARAH ASH-SHARQIYAH,2005,0
AL-QANTARAH ASH-SHARQIYAH,2006,0
AL-QANTARAH ASH-SHARQIYAH,2007,0
AL-QANTARAH ASH-SHARQIYAH,2008,0
AL-QANTARAH ASH-SHARQIYAH,2009,0
AL-QANTARAH ASH-SHARQIYAH,2010,0
AL-QANTARAH ASH-SHARQIYAH,2011,0
AL-QANTARAH ASH-SHARQIYAH,2012,19
AL-QANTARAH ASH-SHARQIYAH,2013,19
AL-QANTARAH ASH-SHARQIYAH,2014,6
AL-QANTARAH ASH-SHARQIYAH,2015,19
AL-QANTARAH ASH-SHARQIYAH,2016,19
AL-QANTARAH ASH-SHARQIYAH,2017,19
AL-QANTARAH ASH-SHARQIYAH,2018,19
AL-QANTARAH ASH-SHARQIYAH,2019,0
AL-QANTARAH ASH-SHARQIYAH,2020,0
AL-QANTARAH ASH-SHARQIYAH,2021,0
AL-QANTARAH ASH-SHARQIYAH,2022,0
AL-QANTARAH ASH-SHARQIYAH,2023,0
AL-QANTARAH ASH-SHARQIYAH,2024,0
AL-QANTARAH ASH-SHARQIYAH,2025,0
AL-QUSIYAH,2000,0
AL-QUSIYAH,2001,0
AL-QUSIYAH,2002,0
AL-QUSIYAH,2003,0
AL-QUSIYAH,2004,0
AL-QUSIYAH,2005,0
AL-QUSIYAH,2006,0
AL-QUSIYAH,2007,0
AL-QUSIYAH,2008,0
AL-QUSIYAH,2009,0
AL-QUSIYAH,2010,0
AL-QUSIYAH,2011,0
AL-QUSIYAH,2012,0
AL-QUSIYAH,2013,0
AL-QUSIYAH,2014,0
AL-QUSIYAH,2015,0
AL-QUSIYAH,2016,0
AL-QUSIYAH,2017,0
AL-QUSIYAH,2018,0
AL-QUSIYAH,2019,0
AL-QUSIYAH,2020,0
AL-QUSIYAH,2021,0
AL-QUSIYAH,2022,0
AL-QUSIYAH,2023,0
AL-QUSIYAH,2024,0
AL-QUSIYAH,2025,0
AL-WAQF,2000,0
AL-WAQF,2001,0
AL-WAQF,2002,0
AL-WAQF,2003,0
AL-WAQF,2004,0
AL-WAQF,2005,0
AL-WAQF,2006,0
AL-WAQF,2007,0
AL-WAQF,2008,0
AL-WAQF,2009,0
AL-WAQF,2010,0
AL-WAQF,2011,0
AL-WAQF,2012,0
AL-WAQF,2013,0
AL-WAQF,2014,0
AL-WAQF,2015,0
AL-WAQF,2016,0
AL-WAQF,2017,0
AL-WAQF,2018,0
AL-WAQF,2019,0
AL-WAQF,2020,0
AL-WAQF,2021,0
AL-WAQF,2022,0
AL-WAQF,2023,0
AL-WAQF,2024,0
AL-WAQF,2025,0
AL-WARRAQ,2000,0
AL-WARRAQ,2001,19
AL-WARRAQ,2002,0
AL-WARRAQ,2003,0
AL-WARRAQ,2004,0
AL-WARRAQ,2005,0
AL-WARRAQ,2006,0
AL-WARRAQ,2007,0
AL-WARRAQ,2008,0
AL-WARRAQ,2009,0
AL-WARRAQ,2010,0
AL-WARRAQ,2011,0
AL-WARRAQ,2012,0
AL-WARRAQ,2013,0
AL-WARRAQ,2014,6
AL-WARRAQ,2015,19
AL-WARRAQ,2016,0
AL-WARRAQ,2017,0
AL-WARRAQ,2018,19
AL-WARRAQ,2019,19
AL-WARRAQ,2020,0
AL-WARRAQ,2021,0
AL-WARRAQ,2022,0
AL-WARRAQ,2023,0
AL-WARRAQ,2024,0
AL-WARRAQ,2025,0
AL-WASTA,2000,0
AL-WASTA,2001,19
AL-WASTA,2002,0
AL-WASTA,2003,0
AL-WASTA,2004,0
AL-WASTA,2005,0
AL-WASTA,2006,0
AL-WASTA,2007,0
AL-WASTA,2008,0
AL-WASTA,2009,0
AL-WASTA,2010,0
AL-WASTA,2011,0
AL-WASTA,2012,0
AL-WASTA,2013,0
AL-WASTA,2014,0
AL-WASTA,2015,14
AL-WASTA,2016,0
AL-WASTA,2017,0
AL-WASTA,2018,0
AL-WASTA,2019,0
AL-WASTA,2020,0
AL-WASTA,2021,0
AL-WASTA,2022,0
AL-WASTA,2023,0
AL-WASTA,2024,0
AL-WASTA,2025,0
ALABA,2000,0
ALABA,2001,0
ALABA,2002,0
ALABA,2003,0
ALABA,2004,0
ALABA,2005,0
ALABA,2006,0
ALABA,2007,0
ALABA,2008,0
ALABA,2009,0
ALABA,2010,0
ALABA,2011,0
ALABA,2012,0
ALABA,2013,0
ALABA,2014,0
ALABA,2015,0
ALABA,2016,0
ALABA,2017,0
ALABA,2018,0
ALABA,2019,0
ALABA,2020,0
ALABA,2021,0
ALABA,2022,0
ALABA,2023,0
ALABA,2024,0
ALABA,2025,0
ALAOTRA-MANGORO,2000,41
ALAOTRA-MANGORO,2001,12
ALAOTRA-MANGORO,2002,3
ALAOTRA-MANGORO,2003,12
ALAOTRA-MANGORO,2004,2
ALAOTRA-MANGORO,2005,24
ALAOTRA-MANGORO,2006,4
ALAOTRA-MANGORO,2007,3
ALAOTRA-MANGORO,2008,19
ALAOTRA-MANGORO,2009,3
ALAOTRA-MANGORO,2010,26
ALAOTRA-MANGORO,2011,9
ALAOTRA-MANGORO,2012,25
ALAOTRA-MANGORO,2013,10
ALAOTRA-MANGORO,2014,28
ALAOTRA-MANGORO,2015,0
ALAOTRA-MANGORO,2016,61
ALAOTRA-MANGORO,2017,0
ALAOTRA-MANGORO,2018,7
ALAOTRA-MANGORO,2019,7
ALAOTRA-MANGORO,2020,10
ALAOTRA-MANGORO,2021,12
ALAOTRA-MANGORO,2022,13
ALAOTRA-MANGORO,2023,7
ALAOTRA-MANGORO,2024,27
ALAOTRA-MANGORO,2025,35
ALBASU,2000,0
ALBASU,2001,0
ALBASU,2002,0
ALBASU,2003,0
ALBASU,2004,0
ALBASU,2005,0
ALBASU,2006,2
ALBASU,2007,2
ALBASU,2008,11
ALBASU,2009,1
ALBASU,2010,9
ALBASU,2011,0
ALBASU,2012,0
ALBASU,2013,0
ALBASU,2014,3
ALBASU,2015,17
ALBASU,2016,0
ALBASU,2017,0
ALBASU,2018,0
ALBASU,2019,0
ALBASU,2020,0
ALBASU,2021,11
ALBASU,2022,20
ALBASU,2023,1
ALBASU,2024,19
ALBASU,2025,0
ALDAI,2000,6
ALDAI,2001,1
ALDAI,2002,20
ALDAI,2003,1
ALDAI,2004,0
ALDAI,2005,1
ALDAI,2006,0
ALDAI,2007,0
ALDAI,2008,1
ALDAI,2009,11
ALDAI,2010,0
ALDAI,2011,0
ALDAI,2012,0
ALDAI,2013,3
ALDAI,2014,0
ALDAI,2015,0
ALDAI,2016,9
ALDAI,2017,17
ALDAI,2018,0
ALDAI,2019,0
ALDAI,2020,0
ALDAI,2021,11
ALDAI,2022,4
ALDAI,2023,5
ALDAI,2024,16
ALDAI,2025,0
ALEGO USONGA,2000,4
ALEGO USONGA,2001,0
ALEGO USONGA,2002,20
ALEGO USONGA,2003,1
ALEGO USONGA,2004,0
ALEGO USONGA,2005,1
ALEGO USONGA,2006,0
ALEGO USONGA,2007,9
ALEGO USONGA,2008,1
ALEGO USONGA,2009,7
ALEGO USONGA,2010,0
ALEGO USONGA,2011,0
ALEGO USONGA,2012,0
ALEGO USONGA,2013,16
ALEGO USONGA,2014,1
ALEGO USONGA,2015,0
ALEGO USONGA,2016,9
ALEGO USONGA,2017,3
ALEGO USONGA,2018,1
ALEGO USONGA,2019,0
ALEGO USONGA,2020,0
ALEGO USONGA,2021,10
ALEGO USONGA,2022,0
ALEGO USONGA,2023,0
ALEGO USONGA,2024,26
ALEGO USONGA,2025,5
ALEIRO,2000,0
ALEIRO,2001,0
ALEIRO,2002,0
ALEIRO,2003,0
ALEIRO,2004,0
ALEIRO,2005,0
ALEIRO,2006,1
ALEIRO,2007,0
ALEIRO,2008,1
ALEIRO,2009,0
ALEIRO,2010,0
ALEIRO,2011,8
ALEIRO,2012,0
ALEIRO,2013,0
ALEIRO,2014,0
ALEIRO,2015,10
ALEIRO,2016,0
ALEIRO,2017,0
ALEIRO,2018,0
